,0
1364,854966.1490287781
1365,427090.5430147052
1366,140238.36491711438
1367,461462.1711588353
1368,377149.2873752266
1369,152279.54182991385
1370,662420.6873251945
1371,353484.81143696606
1372,315761.0229502171
1373,931257.4594981223
1374,673101.743004337
1375,299269.6805366576
1376,431391.230961293
1377,489685.9955187291
1378,666570.9903269559
1379,464053.7149733007
1380,433004.0591107607
1381,1186667.5290400386
1382,1032809.871279031
1383,784817.8767049164
1384,282981.2900327742
1385,367034.11547225714
1386,309538.29776519537
1387,433360.87870544195
1388,799314.7631725371
1389,414778.9974824637
1390,444216.22723060846
1391,511186.7181061506
1392,1258989.7109143883
1393,559487.7060005963
1394,379607.3018091321
1395,294245.8122213632
1396,679051.3930962086
1397,440495.98268535733
1398,934445.7245488465
1399,470748.40739645064
1400,1047335.6943278909
1401,715375.3187599182
1402,311779.2399854213
1403,468170.7686826587
1404,603248.5993020982
1405,318865.13602128625
1406,317947.5202742815
1407,152106.76641222835
1408,1349762.7476005852
1409,683423.9987103045
1410,780969.3002590537
1411,910915.7436575145
1412,187877.82831901312
1413,723060.87408337
1414,97658.20924468338
1415,312462.75087589025
1416,359254.4177110791
1417,512745.07496261597
1418,517418.72172021866
1419,839580.629867062
1420,455087.35034008324
1421,492221.0756005943
1422,529318.6015769541
1423,426691.2743922174
1424,300644.86841741204
1425,584891.2915293276
1426,991429.3808616251
1427,261053.27367152274
1428,909215.9333659708
1429,220428.9603242874
1430,606986.3139446676
1431,488878.00318843126
1432,482043.29366230965
1433,296274.14045637846
1434,785740.3453217447
1435,744641.6365444958
1436,459696.8162635118
1437,1470054.6342891157
1438,271554.20625796914
1439,1159107.3966441303
1440,199750.223238945
1441,134576.29152940214
1442,828818.9205456078
1443,350678.28589880466
1444,637752.6590012759
1445,422992.9930610359
1446,254786.79351350665
1447,256539.52593627572
1448,602312.0431518108
1449,237892.65672580898
1450,314760.9433103204
1451,151593.3165577352
1452,296820.0080679059
1453,372415.0335868001
1454,633383.3297216296
1455,324635.4157150686
1456,809396.2801833451
1457,528289.9335782081
1458,263822.8279123157
1459,668449.2261067629
1460,157095.83033433557
1461,493437.9759116173
1462,1146496.1051461399
1463,403186.751951769
1464,185837.63973034918
1465,519129.38261684775
1466,732830.124839738
1467,393989.4310539961
1468,383111.9259208441
1469,326063.8870527446
1470,228333.30129282176
1471,251658.64482341707
1472,693878.6771902144
1473,1091208.7601036876
1474,441280.52803334594
1475,1166236.4842687547
1476,424541.39109770954
1477,715824.3988075405
1478,845381.8864944428
1479,672162.8817212433
1480,332994.8064818233
1481,2101447.4146959335
1482,411525.5367606431
1483,411275.19381965697
1484,870554.5857666433
1485,173682.39649663866
1486,604751.6977808774
1487,945589.8107801974
1488,217499.38513225317
1489,378161.1616988629
1490,322468.7015847415
1491,291202.77364993095
1492,371078.0745392293
1493,468995.5542692691
1494,753855.4120510817
1495,252209.89168775082
1496,395221.6128439456
1497,321509.7842667252
1498,170482.62533032894
1499,722677.2283532917
1500,835515.2300920486
1501,731942.2197199464
1502,626219.3374827355
1503,523001.1807921231
1504,524391.4616873413
1505,102951.45484225452
1506,314147.94355019927
1507,314689.06925722957
1508,942694.555160284
1509,548277.2099795341
1510,765068.8553856313
1511,390198.7947611958
1512,151902.2945075184
1513,581804.9298949093
1514,586698.6182883829
1515,572156.0854789913
1516,553020.9105626941
1517,534421.9958161414
1518,307406.65006670356
1519,745776.6592093855
1520,330963.7293432653
1521,340807.5458088964
1522,157700.64038795233
1523,529495.1245695949
1524,839099.7177505791
1525,412799.5631148368
1526,633842.2302252203
1527,849263.0253670216
1528,524103.90413577855
1529,702388.133691296
1530,336405.5631558895
1531,1613840.877266109
1532,203984.3206358552
1533,215350.20223265886
1534,204377.0375801623
1535,333332.3004743904
1536,650660.4998217523
1537,557849.4196840227
1538,949197.6612202376
1539,867323.8099367917
1540,217134.80338463187
1541,329587.42847904563
1542,432643.0858307481
1543,588725.8705958128
1544,406123.0223135501
1545,548235.2428477556
1546,503825.5764002353
1547,463137.64711108804
1548,670211.4875364453
1549,167777.85391163826
1550,589705.8268979192
1551,458767.6992907226
1552,217423.0079470724
1553,372726.37475556135
1554,267781.62481480837
1555,234561.59814864397
1556,792302.0720967501
1557,1181164.4355725497
1558,588834.0422387868
1559,708996.3903118074
1560,204816.43699470162
1561,599844.8430993855
1562,617556.3981341273
1563,887943.4746435434
1564,500715.545227021
1565,159537.08999693394
1566,224409.96550427377
1567,2196440.441377312
1568,796113.6650678813
1569,269149.40461970866
1570,285892.62628157437
1571,583196.5371814966
1572,330616.61431382596
1573,725209.0093970895
1574,451982.6093079597
1575,495562.0167853534
1576,276306.6100228876
1577,649442.0141677558
1578,250283.18299533427
1579,414863.91902676225
1580,368911.2074367702
1581,271020.1483466029
1582,360416.8897418827
1583,866791.1138499677
1584,819855.154038325
1585,253304.77641674876
1586,636245.0465587229
1587,894551.1220784187
1588,991155.9385159165
1589,620856.5956026614
1590,424729.8994458616
1591,251858.6074628234
1592,1494267.2522098124
1593,440355.332399711
1594,571910.6044765264
1595,354099.46134738624
1596,825017.4071894586
1597,423639.11395323277
1598,265405.9519023746
1599,140310.21722751856
1600,120493.01685322821
1601,569518.3229935169
1602,348430.4717552066
1603,280153.0680972338
1604,483478.7810177505
1605,586988.3079722673
1606,498496.03381696343
1607,473116.35228583217
1608,657366.1059578359
1609,1205427.9119702429
1610,220967.167038247
1611,470605.91219221056
1612,225395.27762122452
1613,794369.0279878974
1614,613593.3449880779
1615,886541.5611966252
1616,275148.82708097994
1617,867028.9133386314
1618,271901.3451409936
1619,357097.6248410344
1620,556721.6450102925
1621,142675.79662805796
1622,389657.5983841568
1623,516704.46496111155
1624,271861.09982563555
1625,365804.51595780253
1626,1202537.5382100195
1627,757483.2080225646
1628,273647.0621121526
1629,555558.0393400639
1630,620885.4935624152
1631,240431.3666473925
1632,696930.4146147668
1633,736995.538885802
1634,259246.75443661213
1635,236510.20591524243
1636,118372.63807561994
1637,552059.038844958
1638,351780.6360758841
1639,633898.9223774225
1640,393217.47023162246
1641,246252.87909553945
1642,161035.10573898256
1643,599229.2433091998
1644,876872.5847937167
1645,232464.78622201085
1646,503086.08918754756
1647,1758095.9073190838
1648,243096.93134188652
1649,855772.4728850722
1650,911493.8160438389
1651,279247.93066059053
1652,1386337.2614239752
1653,532554.0161426961
1654,245072.2908077538
1655,409911.6220379472
1656,984357.4860876799
1657,194860.94294251502
1658,550284.8283984363
1659,772140.9811052084
1660,501901.60891510546
1661,510668.3093879372
1662,939872.0411786437
1663,443733.6248027086
1664,439160.79905101657
1665,583106.9670822918
1666,695985.6358882189
1667,474311.62404055893
1668,248268.52456344664
1669,198010.28846086562
1670,400301.04427821934
1671,364285.058239907
1672,655895.9721895754
1673,484176.91633316875
1674,367944.34887862206
1675,563442.7777823806
1676,274561.45555895567
1677,277820.273891747
1678,217557.5289502889
1679,691404.9575425386
1680,216225.21600718796
1681,760735.8384032547
1682,459659.57363313437
1683,223106.50629262626
1684,694147.2956883609
1685,593564.4074148685
1686,383951.72889085114
1687,237076.32274487615
1688,933791.2824751139
1689,470523.30865727365
1690,1224621.443489045
1691,534356.194003582
1692,273240.0483869463
1693,404448.7092683017
1694,542617.1733770669
1695,273082.9322320223
1696,1510415.4553949833
1697,565924.4106574953
1698,486907.54643917084
1699,722904.353959024
1700,898356.5618152469
1701,706206.4567325711
1702,590430.8944139183
1703,219119.67607800663
1704,1459090.9224340618
1705,815438.7852671891
1706,250569.98415324092
1707,527366.9014709592
1708,425397.1915115863
1709,378572.4921721816
1710,838330.9486571699
1711,157555.2448000759
1712,146742.06484794617
1713,1055423.2726448178
1714,712204.4522109479
1715,734411.1220998317
1716,326512.2449963391
1717,567326.9527630508
1718,463680.43113549054
1719,459884.0842925757
1720,566751.3071472049
1721,209664.99870426953
1722,679775.4613962173
1723,1031152.9253776073
1724,630952.5885048658
1725,544422.0623803735
1726,322430.01213926077
1727,638739.6916764826
1728,1430711.779424131
1729,323535.881485343
1730,1185756.5689275116
1731,1566191.5583191514
1732,735613.8571490049
1733,303414.5800590515
1734,605693.2043351978
1735,170998.59917339683
1736,1064956.0698304176
1737,174033.13315092027
1738,563346.2611150444
1739,178225.17138448358
1740,460626.54393051565
1741,284508.2008935809
1742,806219.0470216572
1743,420891.184430629
1744,241475.3223286122
1745,302101.2907179445
1746,694057.2543028295
1747,532903.5479299426
1748,619547.2534080148
1749,265504.1756417155
1750,1098826.3991954029
1751,330788.20125992596
1752,479761.0750230253
1753,486105.89623226225
1754,342096.83870355785
1755,278310.2520120144
1756,546949.2240636796
1757,209299.40767478943
1758,476239.8233239651
1759,487953.16346880794
1760,747340.9073920399
1761,453447.7031737566
1762,451995.54152442515
1763,756111.3319215178
1764,282376.8914973289
1765,700054.2768375427
1766,392557.5424899906
1767,224361.43931613863
1768,542769.220745787
1769,1435997.0710342973
1770,468378.7903970182
1771,625752.2132315189
1772,485924.78161491454
1773,965168.1265164316
1774,584232.3447984457
1775,151513.26178209484
1776,331757.0386185944
1777,387957.79721717536
1778,354687.5911478996
1779,262778.63097833097
1780,895872.5673673898
1781,295307.020948261
1782,700575.1131893098
1783,729079.0889160037
1784,516545.7254547477
1785,614998.1224551648
1786,626668.4843390435
1787,363824.7866140753
1788,396742.17123928666
1789,1174463.8635830134
1790,257507.4601407051
1791,997764.48945719
1792,1179659.3990544677
1793,272698.42158155143
1794,476504.0625706017
1795,439349.010632962
1796,417209.2339050472
1797,521653.54136775434
1798,275680.2713326365
1799,669922.8486987352
1800,229054.75075142086
1801,414531.2212885767
1802,216002.72818885744
1803,346779.47932489216
1804,204944.26776590943
1805,469689.1690443605
1806,614483.6378688812
1807,412962.8365011513
1808,292264.17919558287
1809,970365.5519124717
1810,244225.93857239187
1811,439467.4321016669
1812,817955.0792704374
1813,231863.227524966
1814,721887.951109156
1815,485042.6730724424
1816,587033.498613894
1817,285027.5896483958
1818,436602.3984514624
1819,384602.38377681375
1820,312884.6135620773
1821,390557.46124464273
1822,541965.9109655917
1823,416466.52558252215
1824,868345.1126832068
1825,271124.9214692414
1826,455425.2564225644
1827,404467.47676332295
1828,478780.509611845
1829,232233.97868867218
1830,429082.3363787532
1831,652731.4347289205
1832,278390.62429608405
1833,745516.8621116579
1834,220969.1482694894
1835,543277.0765039623
1836,569518.466763258
1837,972531.511028707
1838,697136.8450085968
1839,505379.7138354629
1840,1124034.2225676924
1841,788257.9892559648
1842,228322.52418990433
1843,504057.01112630963
1844,289686.4946139157
1845,832249.6202806234
1846,186545.71416532993
1847,622026.2153555751
1848,221421.7002555728
1849,153003.01268309355
1850,376691.4905153513
1851,445677.21958972514
1852,444281.7422323823
1853,128791.93550691009
1854,460984.0306597799
1855,971347.9254233092
1856,272613.45118144155
1857,303418.38580173254
1858,510202.0942944735
1859,625255.0502912402
1860,394597.94424654543
1861,334534.76744405925
1862,650227.3066390008
1863,517967.7942865342
1864,687047.5129970014
1865,795812.0539026409
1866,533816.5132312179
1867,530070.3515650183
1868,614889.765173316
1869,548510.2664378285
1870,220617.98387767375
1871,559018.3433725536
1872,392522.6761354804
1873,476278.1273724139
1874,419906.33520774543
1875,305464.6709752679
1876,648660.8885470331
1877,239676.6502724737
1878,332316.4534290731
1879,569767.2989082634
1880,498695.80555301905
1881,282923.2841631919
1882,641845.5257627517
1883,130088.39984385669
1884,281309.23727834225
1885,555603.2840321511
1886,277406.1835604012
1887,380346.14102967083
1888,229739.38971924782
1889,920608.8658312857
1890,148574.48419852555
1891,723968.3279272914
1892,796235.6384583861
1893,514001.5187486559
1894,122540.78665283322
1895,565111.9045618176
1896,408952.8969642818
1897,373095.1152959913
1898,210132.91913971305
1899,215775.27853289247
1900,527731.4162983894
1901,202047.89211392403
1902,237241.39895497262
1903,563316.1056869328
1904,703042.0704984218
1905,924538.3608602285
1906,291609.8697106391
1907,862393.4236755669
1908,1010050.3254198879
1909,990677.2512632906
1910,179923.76633526385
1911,353852.93516109884
1912,160931.21729016304
1913,739381.1174844056
1914,650284.3114994019
1915,340405.66836205125
1916,796137.5924755037
1917,399365.36152912676
1918,168115.12906590104
1919,286754.89497739077
1920,234720.3780578375
1921,655624.4921213835
1922,485312.04177440703
1923,678741.7498358786
1924,602703.9711706489
1925,534066.6726565063
1926,280379.3194080889
1927,547156.0664549768
1928,960393.7862372398
1929,689079.700981915
1930,418740.4506236613
1931,106724.40268780291
1932,310284.5236737579
1933,1472299.5078791082
1934,478214.87874159217
1935,587493.4805941433
1936,253013.1736137569
1937,772610.823907733
1938,477180.5304156393
1939,246059.03846615553
1940,250745.0959163308
1941,137703.5346160531
1942,591269.9331356287
1943,405760.3178343028
1944,3335411.196782604
1945,216901.27698594332
1946,218434.06075191498
1947,224846.85712261498
1948,334325.5836851299
1949,289601.91771021485
1950,160595.04608047009
1951,962637.029257074
1952,612063.1539519429
1953,689753.375390768
1954,348680.97907446325
1955,623938.5956877023
1956,480663.9547186941
1957,906615.1485210806
1958,486905.3384717256
1959,496265.4556233585
1960,1804708.5836969018
1961,405839.9633897692
1962,806367.1077677906
1963,459275.17120058835
1964,724188.6097954959
1965,500944.15949220955
1966,187759.58944536746
1967,637160.995482862
1968,186944.72458589077
1969,312968.9451598674
1970,426935.85948994756
1971,375259.36390410364
1972,249840.58541163802
1973,490021.03255862
1974,137537.60260915756
1975,151928.2654594183
1976,658381.7494286597
1977,1974187.4665295929
1978,237568.17673511803
1979,221151.47547121346
1980,475612.04910571873
1981,331091.79962950945
1982,393717.87580657005
1983,515641.5355555862
1984,306931.96029400826
1985,457407.13199943304
1986,801111.9695922732
1987,803121.7406235635
1988,726005.8960673511
1989,591675.6275516748
1990,845778.6811913699
1991,401610.8476524502
1992,417686.73207472265
1993,1195625.7754818052
1994,247912.2931586802
1995,550334.5224556327
1996,312659.4720155597
1997,282240.8193822205
1998,613308.7170803845
1999,209922.56436613202
2000,650617.2306243181
2001,501982.5717641264
2002,316270.3169198185
2003,386065.9647786319
2004,1038434.7097629309
2005,535107.2161310017
2006,531635.9043596089
2007,553739.4206814021
2008,804566.1364341825
2009,607720.3042658418
2010,526903.9925538301
2011,246704.9652927369
2012,419524.297979787
2013,472469.0665092468
2014,926148.4752194881
2015,259732.97094973922
2016,717658.8048072755
2017,218278.60844120383
2018,281500.6970548481
2019,662745.9326663911
2020,559504.89599213
2021,400343.71899589896
2022,455383.63391047716
2023,815339.8933045566
2024,1281627.1855772436
2025,463942.49635724723
2026,437038.8907748759
2027,495039.0977046788
2028,362573.0600678474
2029,176043.39804054797
2030,266993.0779148042
2031,286256.3033160567
2032,1855614.8970193863
2033,642698.4984411597
2034,1260221.775527835
2035,529703.6095122546
2036,271434.9659701139
2037,555333.2975863367
2038,762948.8299846947
2039,279383.2392374724
2040,405018.2352682054
2041,543767.5931693166
2042,490918.6512297243
2043,755156.413050741
2044,730474.0184392929
2045,374583.55508081615
2046,231311.94756644964
2047,178491.1821463555
2048,1072524.5492717624
2049,816186.4167247415
2050,987898.4792954773
2051,533889.0794320405
2052,966359.243277669
2053,915059.5994977057
2054,789311.1924773306
2055,575933.5457413495
2056,813237.5450717062
2057,990934.1813121438
2058,677454.2798113525
2059,1511522.0368344188
2060,1431288.544032514
2061,641793.4972604215
2062,417566.33927458525
2063,344674.3305812776
2064,584542.6438133717
2065,478897.01587344706
2066,134372.9903666824
2067,903434.98497352
2068,598135.4726366997
2069,230780.06615261734
2070,272758.7669633627
2071,403684.44087280333
2072,632042.8222221136
2073,753857.9976630807
2074,322004.8573871851
2075,868871.750363186
2076,345849.3618199527
2077,312026.91763427854
2078,747415.2219479531
2079,1038770.7668148428
2080,1031488.1850532293
2081,353722.7419368923
2082,486753.31958702207
2083,408363.51029516757
2084,812977.3208827972
2085,556419.6559221
2086,1067204.5327255577
2087,413141.79857473075
2088,681150.4510079473
2089,479210.50592656434
2090,1294506.8138132095
2091,314504.31115090847
2092,314737.3851777017
2093,1129660.25755921
2094,192705.46385465562
2095,1481167.439322263
2096,524253.810600996
2097,318940.14180220664
2098,236408.11723464727
2099,435051.24687565863
2100,507571.00387737155
2101,335224.0025077164
2102,266345.4659252763
2103,414714.86887454987
2104,471451.89359009266
2105,501003.942210868
2106,403948.31289960444
2107,307213.24267295003
2108,268526.7414095849
2109,513671.4088033438
2110,388183.0598473847
2111,402239.1341612339
2112,601845.4130848348
2113,823896.1355686784
2114,597492.9162276089
2115,1062501.0505649894
2116,244121.87054504454
2117,463292.7069118023
2118,529369.0625069588
2119,506721.8522492647
2120,587866.3564600348
2121,425176.2634925842
2122,426529.6119310856
2123,216177.22448955476
2124,1750491.22551167
2125,852875.3048602194
2126,335258.21677440405
2127,560777.5348867923
2128,602106.2512007356
2129,277681.0335184485
2130,224411.00141699612
2131,391318.40386906266
2132,391718.86509776115
2133,574766.6323120743
2134,345565.8054459393
2135,490413.99366654456
2136,806407.1724977195
2137,499167.82095882297
2138,465626.25773507357
2139,695397.8418883532
2140,701862.6642750949
2141,271847.22363859415
2142,222746.84413315356
2143,156927.1672642529
2144,1175286.7358580232
2145,394935.0483455658
2146,446516.7462362647
2147,317074.5629197657
2148,764964.6329368949
2149,796151.5493366867
2150,395975.1682251543
2151,1055504.565005213
2152,626487.8081167191
2153,127533.41274216771
2154,308090.444106549
2155,502872.4131253809
2156,168974.78516867757
2157,238002.00635877252
2158,503447.10519726574
2159,503719.8878483474
2160,499871.20383760333
2161,169757.85110123456
2162,1005408.4200978577
2163,285844.4959689081
2164,266728.7269247472
2165,510986.95214661956
2166,44294.29303184152
2167,232938.06127993762
2168,111085.20972916484
2169,491623.1950996965
2170,247461.75006489456
2171,214874.68063673377
2172,513821.4607042968
2173,626175.4432908297
2174,457466.8122590482
2175,211223.42076078057
2176,292908.1003946364
2177,279162.4397226274
2178,585510.0140580088
2179,393066.29996551573
2180,259840.85107395053
2181,368650.96448761225
2182,1645254.2113664597
2183,634274.7543667108
2184,177534.24855645
2185,561433.1128948331
2186,432538.678442955
2187,482060.67955955863
2188,152613.56762747467
2189,531617.957935363
2190,649872.7048712373
2191,547827.9309830964
2192,687285.6792609692
2193,626969.062041536
2194,580957.9646742046
2195,262837.0907959044
2196,894970.3762686104
2197,532659.4698534161
2198,288346.8253799379
2199,582680.6887711138
2200,1921141.0655121207
2201,365923.57911890745
2202,439787.48029351234
2203,325721.12248419225
2204,550733.1011181623
2205,146038.64675463736
2206,706190.5332050174
2207,457415.98808309436
2208,705697.9067265242
2209,1417818.4681911021
2210,437836.39343604445
2211,336211.24373281
2212,935087.7386940271
2213,604300.4468316734
2214,552443.1018267572
2215,507510.5313426554
2216,361374.37082900107
2217,775323.2106794417
2218,421858.89354136586
2219,383074.40592712164
2220,288173.930493623
2221,625203.4962565899
2222,981815.6037089974
2223,377467.85101503134
2224,638293.5876359195
2225,466564.99311317503
2226,451934.6281507164
2227,299587.6811582446
2228,800586.2467130274
2229,320201.3252520114
2230,535604.7782650888
2231,1192871.920576781
2232,1904071.8579746485
2233,344882.53731030226
2234,483972.1528712362
2235,397289.79889051616
2236,493714.9913853258
2237,290910.994840011
2238,476585.3915604055
2239,912222.886811763
2240,1178136.7045473605
2241,1383582.9821339995
2242,232588.4274033308
2243,239615.66957107186
2244,469428.2008674145
2245,683739.8900159895
2246,765244.0468299687
2247,168005.43234929442
2248,878939.5971045643
2249,612026.1260172129
2250,660201.2403338403
2251,1297903.81746763
2252,743840.8413245678
2253,276441.53090527654
2254,486281.2470971048
2255,706653.64916417
2256,255624.34899257123
2257,483492.39116075635
2258,371089.99663101137
2259,382970.5259824097
2260,602966.2626287341
2261,483216.67549575865
2262,333528.9016985893
2263,290404.49649342895
2264,504478.37415747344
2265,463083.5057839304
2266,590198.829100132
2267,586696.3752942681
2268,247336.3018219471
2269,1506698.3240776658
2270,131697.49196760356
2271,201439.41601382196
2272,518263.1743041128
2273,1077281.6409688294
2274,429262.2783501595
2275,1905879.8352693915
2276,475073.197706759
2277,493995.2435401827
2278,615540.1785911471
2279,892873.692423284
2280,619926.8925702423
2281,327209.01897619665
2282,254208.42695109546
2283,222913.80066871643
2284,206424.6731519401
2285,466440.72260546684
2286,1096206.5543958396
2287,590286.2569820732
2288,694284.810283944
2289,883828.7080002725
2290,646832.7243421525
2291,257402.99807195365
2292,393752.6729905009
2293,295817.12280640006
2294,408977.0215205252
2295,278525.77862140536
2296,289864.9941407889
2297,1459470.6478334218
2298,198041.60991460085
2299,975524.4613556713
2300,687362.8043528497
2301,243390.3495015353
2302,792988.1032940745
2303,645292.459945932
2304,602089.3020171821
2305,918634.191726774
2306,487899.921908319
2307,894099.4120387286
2308,1454124.3722332865
2309,1358815.1546388865
2310,256907.08640024066
2311,350085.8710782975
2312,724681.1187722385
2313,198409.57450334728
2314,855992.002723679
2315,677912.1864403635
2316,573745.4088970125
2317,581355.4986556172
2318,331642.0649061501
2319,807879.5648974031
2320,664238.8719566762
2321,525662.9627718478
2322,291441.1066657007
2323,514993.1066800952
2324,687887.3557570577
2325,373515.9154063761
2326,196942.1867250204
2327,354846.3645810038
2328,315029.8213863522
2329,464712.0571298599
2330,316680.2301288247
2331,1474338.557340026
2332,450379.3733329028
2333,211666.67433570325
2334,581783.5415862352
2335,737753.2140623033
2336,330072.14254006743
2337,722243.4351436794
2338,448033.9944974333
2339,412726.4368021339
2340,295446.8895357549
2341,445883.14521948993
2342,367460.5565761626
2343,271614.87484785914
2344,1869040.182194993
2345,1051093.284481898
2346,641239.7308519036
2347,92753.17433816195
2348,105493.70475235581
2349,216858.11692273617
2350,661276.0139062852
2351,680886.4280323684
2352,386140.401721701
2353,693143.2530329823
2354,207433.93122291565
2355,518739.17702817917
2356,325733.2885657996
2357,307926.31297802925
2358,401736.55797453225
2359,624513.6652187705
2360,520800.39620296657
2361,782377.4092876166
2362,490086.9439178258
2363,149321.43503978848
2364,420530.5521596074
2365,515482.6657593101
2366,212401.60556048155
2367,279503.8582610041
2368,577072.0038033575
2369,372646.0781555921
2370,220397.5400274396
2371,223443.0089287609
2372,293082.54515978694
2373,351318.0977407694
2374,250831.60263685882
2375,657282.060530752
2376,325493.6670922637
2377,557125.186445713
2378,257381.62135894597
2379,428390.39293424785
2380,1170808.5833818316
2381,551857.0803259164
2382,468889.79803568125
2383,365083.02398240566
2384,444553.7446838021
2385,907575.2129642665
2386,285964.64188964665
2387,850157.8760855198
2388,381049.98037189245
2389,392638.96635994315
2390,612340.8467822671
2391,1752143.636215806
2392,524601.397524476
2393,466183.4512425065
2394,263785.952763021
2395,941808.0474168956
2396,331211.39400565624
2397,445451.95878221095
2398,502157.1314370185
2399,957816.1274550855
2400,288589.7828193456
2401,180726.12708367407
2402,1498570.8706860095
2403,283034.74812069535
2404,296693.44709195197
2405,528546.6955036968
2406,402724.93691538274
2407,424537.00342451036
2408,542960.9805396646
2409,710187.9046315551
2410,473150.4869800955
2411,86660.44155421853
2412,426845.90500973165
2413,327278.49620109797
2414,718704.6877622902
2415,982259.4377812743
2416,754515.9751899391
2417,566134.1825872362
2418,463429.12432953715
2419,967231.6461986005
2420,291333.5911809057
2421,236536.6335582584
2422,702362.9532208741
2423,416009.3563684225
2424,1162835.509003073
2425,356502.1604625881
2426,311958.9039710164
2427,522837.2974960506
2428,674517.7321283519
2429,1596171.2323827595
2430,683646.296634078
2431,591729.0467542708
2432,176727.8807465434
2433,711290.0706241131
2434,722450.2174089849
2435,290679.5258612484
2436,603042.0028603226
2437,382918.0166194141
2438,785956.2776220143
2439,217947.49096012115
2440,700279.435860455
2441,930000.2482154965
2442,484239.6065745801
2443,691500.5656525344
2444,533963.1290877908
2445,379719.1287140399
2446,301477.4468278736
2447,347569.37161901593
2448,181267.32835450768
2449,619708.014249295
2450,193242.25523784757
2451,1105132.4704311192
2452,209635.46626976132
2453,1504587.3353921175
2454,397281.8303128183
2455,328826.0169220418
2456,208603.91274864972
2457,881890.7616449296
2458,535564.8158536255
2459,373210.1099231988
2460,289327.2902215123
2461,814972.771730572
2462,872775.4914751649
2463,522102.44418402016
2464,2263328.1972506642
2465,304266.071050629
2466,237586.03605805337
2467,703705.1863872409
2468,493600.33006450534
2469,362644.01746430993
2470,704267.3981611729
2471,74138.55861736834
2472,607785.4548668861
2473,522379.96749562025
2474,291801.56550112367
2475,618012.9849732071
2476,545264.1301219165
2477,305564.7904277146
2478,563082.9957893044
2479,265468.37599661946
2480,256988.32403172553
2481,698097.462672025
2482,154251.42160600424
2483,387804.0142123103
2484,127675.1975850761
2485,442253.4138330966
2486,401588.8554569185
2487,391618.18707229197
2488,338024.18135641515
2489,474232.8325457126
2490,1598507.349450007
2491,924624.9440383166
2492,127438.54227419198
2493,605411.8036386371
2494,461769.6242444217
2495,238190.8979178518
2496,379087.3999747783
2497,323548.8445439935
2498,409173.1824607551
2499,297854.7064219862
2500,585936.2094728351
2501,428759.9329702854
2502,789003.6875850558
2503,623010.7365484685
2504,251316.63116782904
2505,908650.6096387506
2506,574859.5283142477
2507,473567.13632678986
2508,452820.8929858655
2509,1454942.4500222802
2510,386367.39000838995
2511,653522.6089657247
2512,434349.4888956696
2513,1457443.924815625
2514,741847.3636668622
2515,1860635.613326639
2516,378758.55963625014
2517,341945.1928779632
2518,1356321.5301892608
2519,498232.56277005374
2520,398211.4610789716
2521,646163.5416700691
2522,384527.37798184156
2523,215303.64920681715
2524,997703.4034203738
2525,711953.7077632695
2526,483747.31464904547
2527,507714.48810850084
2528,351923.09252655506
2529,931077.2114601433
2530,377607.7692513168
2531,222616.81943133473
2532,525942.089728117
2533,454777.20523160696
2534,171081.70770348608
2535,767919.4648768008
2536,1135271.1411976218
2537,296051.21957209706
2538,485083.2038475573
2539,563274.0778054595
2540,253694.2451520115
2541,602164.9082414806
2542,326103.8040264845
2543,207145.08180089295
2544,174343.90933400393
2545,606687.3454144895
2546,375594.2136606723
2547,460362.6429198086
2548,795327.6178801209
2549,352418.6244625896
2550,255027.0776733756
2551,335039.9570084661
2552,633935.1049335897
2553,595799.3258661032
2554,340258.2619757503
2555,1451522.5092106313
2556,338705.78823044896
2557,786109.4191700518
2558,531427.8194888234
2559,1053920.9306160659
2560,656386.0711486936
2561,629913.7727977782
2562,885233.6035684943
2563,963096.2020744383
2564,601546.5784966648
2565,355079.99468150735
2566,1024791.1988453269
2567,726926.1627229154
2568,196474.49852454662
2569,197193.7811075151
2570,1926853.5208060294
2571,674334.8433387578
2572,276572.2446227819
2573,1146540.5925159454
2574,271680.34522378445
2575,660430.9646747261
2576,186484.76130779088
2577,637287.2891565561
2578,266671.30083313584
2579,647983.8779681772
2580,829928.4784228951
2581,148779.23414558172
2582,349413.1224962771
2583,562262.3175954819
2584,737978.2416312546
2585,630298.4809191376
2586,588307.2963278294
2587,632385.0598621368
2588,431103.4996597916
2589,449678.6407934278
2590,554047.080432713
2591,348197.65923541784
2592,363663.732786268
2593,312560.5662239343
2594,435035.4159694165
2595,367355.6387114525
2596,275426.22354632616
2597,868081.6243703067
2598,195177.33554291725
2599,210464.65002442896
2600,381236.1486917883
2601,499215.2749836445
2602,529013.4446248412
2603,1191807.600249797
2604,100993.15353886783
2605,399060.84613132477
2606,685851.5504474044
2607,668875.2124052346
2608,580181.7546595037
2609,232401.03400318325
2610,682054.4413763881
2611,358002.77968508005
2612,369527.0868344158
2613,371771.91572907567
2614,359669.4392167181
2615,387118.8955216408
2616,516361.81877091527
2617,223793.10032998025
2618,571373.1555569172
2619,847961.7579210252
2620,387199.95687815547
2621,438085.1661605686
2622,528439.0277859569
2623,592923.9180791378
2624,205376.06022837758
2625,325331.3542007804
2626,962682.1843343675
2627,181819.80512361228
2628,664966.3287813663
2629,1084056.0735488832
2630,865851.7901139855
2631,479736.7294947505
2632,278442.1315046251
2633,1056394.5371554196
2634,790440.8559537828
2635,696562.3771787584
