,0
1363,1563012.3200383633
1364,851174.167402178
1365,427090.5430147052
1366,136446.38329051435
1367,457670.18953225017
1368,377149.2873752266
1369,152279.54182991385
1370,658628.7056986094
1371,353484.81143696606
1372,310595.32069450617
1373,931257.4594981223
1374,673101.743004337
1375,295477.69891005754
1376,431391.230961293
1377,489685.9955187291
1378,666570.9903269559
1379,458888.01271757483
1380,433004.0591107607
1381,1186667.5290400386
1382,1029017.889652431
1383,784817.8767049164
1384,277815.58777706325
1385,367034.11547225714
1386,304372.5955094844
1387,433360.87870544195
1388,799314.7631725371
1389,414778.9974824637
1390,444216.22723060846
1391,511186.7181061506
1392,1250032.0270320624
1393,555695.7243740112
1394,379607.3018091321
1395,294245.8122213632
1396,679051.3930962086
1397,436704.0010587573
1398,934445.7245488465
1399,470748.40739645064
1400,1047335.6943278909
1401,715375.3187599182
1402,311779.2399854213
1403,468170.7686826587
1404,603248.5993020982
1405,318865.13602128625
1406,312781.81801855564
1407,148314.78478562832
1408,1349762.7476005852
1409,683423.9987103045
1410,775803.5980033278
1411,910915.7436575145
1412,182712.12606328726
1413,719268.89245677
1414,97658.20924468338
1415,307297.0486201644
1416,343300.24978116155
1417,512745.07496261597
1418,517418.72172021866
1419,834414.9276113361
1420,455087.35034008324
1421,487055.3733448684
1422,529318.6015769541
1423,426691.2743922174
1424,296852.886790812
1425,584891.2915293276
1426,991429.3808616251
1427,257261.2920449227
1428,909215.9333659708
1429,216636.9786976874
1430,606986.3139446676
1431,488878.00318843126
1432,482043.29366230965
1433,292482.15882977843
1434,781948.3636951447
1435,740849.6549178958
1436,455904.83463691175
1437,1470054.6342891157
1438,271554.20625796914
1439,1159107.3966441303
1440,199750.223238945
1441,134576.29152940214
1442,828818.9205456078
1443,346886.30427220464
1444,632586.9567455649
1445,422992.9930610359
1446,254786.79351350665
1447,256539.52593627572
1448,602312.0431518108
1449,234100.67509922385
1450,314760.9433103204
1451,151593.3165577352
1452,296820.0080679059
1453,368623.0519602001
1454,633383.3297216296
1455,319469.7134593427
1456,809396.2801833451
1457,528289.9335782081
1458,263822.8279123157
1459,668449.2261067629
1460,157095.83033433557
1461,493437.9759116173
1462,1146496.1051461399
1463,403186.751951769
1464,185837.63973034918
1465,515337.4009902477
1466,732830.124839738
1467,393989.4310539961
1468,383111.9259208441
1469,322271.9054261446
1470,228333.30129282176
1471,251658.64482341707
1472,693878.6771902144
1473,1091208.7601036876
1474,441280.52803334594
1475,1166236.4842687547
1476,424541.39109770954
1477,715824.3988075405
1478,840216.184238717
1479,672162.8817212433
1480,332994.8064818233
1481,2101447.4146959335
1482,411525.5367606431
1483,411275.19381965697
1484,866762.6041400433
1485,173682.39649663866
1486,604751.6977808774
1487,945589.8107801974
1488,217499.38513225317
1489,378161.1616988629
1490,322468.7015847415
1491,291202.77364993095
1492,367286.09291262925
1493,468995.5542692691
1494,753855.4120510817
1495,252209.89168775082
1496,395221.6128439456
1497,317717.80264012516
1498,170482.62533032894
1499,718885.2467266917
1500,835515.2300920486
1501,731942.2197199464
1502,626219.3374827355
1503,517835.4785364121
1504,524391.4616873413
1505,102951.45484225452
1506,314147.94355019927
1507,309523.3670015037
1508,942694.555160284
1509,543111.5077238083
1510,765068.8553856313
1511,385033.0925054848
1512,151902.2945075184
1513,581804.9298949093
1514,586698.6182883829
1515,566990.3832232803
1516,553020.9105626941
1517,529256.2935604155
1518,307406.65006670356
1519,745776.6592093855
1520,327171.74771666527
1521,340807.5458088964
1522,157700.64038795233
1523,529495.1245695949
1524,839099.7177505791
1525,412799.5631148368
1526,628676.5279695094
1527,844097.3231112957
1528,524103.90413577855
1529,697222.431435585
1530,332613.5815292895
1531,1613840.877266109
1532,203984.3206358552
1533,215350.20223265886
1534,204377.0375801623
1535,333332.3004743904
1536,650660.4998217523
1537,554057.4380574226
1538,949197.6612202376
1539,862158.1076810658
1540,211969.101128906
1541,320629.74459673464
1542,432643.0858307481
1543,588725.8705958128
1544,400957.32005783916
1545,548235.2428477556
1546,503825.5764002353
1547,463137.64711108804
1548,670211.4875364453
1549,167777.85391163826
1550,589705.8268979192
1551,453601.99703501165
1552,217423.0079470724
1553,372726.37475556135
1554,263989.64318820834
1555,234561.59814864397
1556,792302.0720967501
1557,1181164.4355725497
1558,585042.0606121868
1559,708996.3903118074
1560,204816.43699470162
1561,599844.8430993855
1562,617556.3981341273
1563,887943.4746435434
1564,500715.545227021
1565,159537.08999693394
1566,220617.98387767375
1567,2196440.441377312
1568,796113.6650678813
1569,269149.40461970866
1570,285892.62628157437
1571,583196.5371814966
1572,326824.63268722594
1573,720043.3071413636
1574,451982.6093079597
1575,491770.0351587534
1576,276306.6100228876
1577,649442.0141677558
1578,245117.4807396084
1579,414863.91902676225
1580,368911.2074367702
1581,265854.44609089196
1582,360416.8897418827
1583,866791.1138499677
1584,819855.154038325
1585,253304.77641674876
1586,636245.0465587229
1587,890759.1404518187
1588,991155.9385159165
1589,617064.6139760613
1590,424729.8994458616
1591,246692.90520709753
1592,1494267.2522098124
1593,440355.332399711
1594,566744.9022208154
1595,354099.46134738624
1596,825017.4071894586
1597,423639.11395323277
1598,265405.9519023746
1599,140310.21722751856
1600,120493.01685322821
1601,569518.3229935169
1602,348430.4717552066
1603,280153.0680972338
1604,479686.7993911505
1605,586988.3079722673
1606,498496.03381696343
1607,473116.35228583217
1608,653574.1243312508
1609,1205427.9119702429
1610,220967.167038247
1611,470605.91219221056
1612,221603.2959946245
1613,794369.0279878974
1614,613593.3449880779
1615,886541.5611966252
1616,275148.82708097994
1617,863236.9317120314
1618,271901.3451409936
1619,357097.6248410344
1620,552929.6633836925
1621,142675.79662805796
1622,389657.5983841568
1623,516704.46496111155
1624,271861.09982563555
1625,365804.51595780253
1626,1202537.5382100195
1627,757483.2080225646
1628,273647.0621121526
1629,551766.0577134639
1630,620885.4935624152
1631,240431.3666473925
1632,693138.4329881668
1633,736995.538885802
1634,259246.75443661213
1635,232718.2242886424
1636,118372.63807561994
1637,552059.038844958
1638,351780.6360758841
1639,633898.9223774225
1640,393217.47023162246
1641,242460.89746895432
1642,161035.10573898256
1643,590271.5594269037
1644,876872.5847937167
1645,232464.78622201085
1646,497920.3869318515
1647,1752930.205063358
1648,234139.24745956063
1649,851980.4912584722
1650,911493.8160438389
1651,279247.93066059053
1652,1382545.2797973752
1653,532554.0161426961
1654,245072.2908077538
1655,406119.64041134715
1656,984357.4860876799
1657,194860.94294251502
1658,546492.8467718363
1659,763183.2972228974
1660,501901.60891510546
1661,506876.32776133716
1662,939872.0411786437
1663,443733.6248027086
1664,439160.79905101657
1665,583106.9670822918
1666,692193.6542616189
1667,474311.62404055893
1668,248268.52456344664
1669,189052.60457853973
1670,400301.04427821934
1671,355327.37435759604
1672,655895.9721895754
1673,484176.91633316875
1674,364152.367252022
1675,563442.7777823806
1676,274561.45555895567
1677,272654.57163602114
1678,217557.5289502889
1679,687612.9759159386
1680,216225.21600718796
1681,760735.8384032547
1682,459659.57363313437
1683,223106.50629262626
1684,694147.2956883609
1685,593564.4074148685
1686,378786.0266351402
1687,237076.32274487615
1688,933791.2824751139
1689,470523.30865727365
1690,1224621.443489045
1691,534356.194003582
1692,273240.0483869463
1693,404448.7092683017
1694,542617.1733770669
1695,273082.9322320223
1696,1510415.4553949833
1697,560758.7084017843
1698,481741.8441834748
1699,722904.353959024
1700,894564.5801886469
1701,706206.4567325711
1702,590430.8944139183
1703,215327.6944514066
1704,1455298.9408074617
1705,815438.7852671891
1706,250569.98415324092
1707,522201.1992152333
1708,421605.2098850012
1709,378572.4921721816
1710,838330.9486571699
1711,157555.2448000759
1712,141576.3625922501
1713,1055423.2726448178
1714,712204.4522109479
1715,734411.1220998317
1716,326512.2449963391
1717,563534.9711364508
1718,463680.43113549054
1719,459884.0842925757
1720,566751.3071472049
1721,209664.99870426953
1722,674609.7591405064
1723,1027360.9437510073
1724,630952.5885048658
1725,539256.3601246476
1726,322430.01213926077
1727,638739.6916764826
1728,1430711.779424131
1729,319743.89985874295
1730,1185756.5689275116
1731,1566191.5583191514
1732,735613.8571490049
1733,303414.5800590515
1734,605693.2043351978
1735,167206.6175467968
1736,1059790.3675746918
1737,174033.13315092027
1738,563346.2611150444
1739,178225.17138448358
1740,456834.5623039156
1741,284508.2008935809
1742,806219.0470216572
1743,420891.184430629
1744,241475.3223286122
1745,302101.2907179445
1746,688891.5520471036
1747,529111.5663033426
1748,619547.2534080148
1749,265504.1756417155
1750,1098826.3991954029
1751,325622.499004215
1752,475969.09339642525
1753,486105.89623226225
1754,336931.136447832
1755,278310.2520120144
1756,546949.2240636796
1757,204133.70541907847
1758,472447.84169736505
1759,484161.1818422079
1760,747340.9073920399
1761,453447.7031737566
1762,451995.54152442515
1763,756111.3319215178
1764,282376.8914973289
1765,700054.2768375427
1766,392557.5424899906
1767,220569.4576895535
1768,542769.220745787
1769,1435997.0710342973
1770,463213.08814132214
1771,625752.2132315189
1772,485924.78161491454
1773,965168.1265164316
1774,579066.6425427198
1775,151513.26178209484
1776,331757.0386185944
1777,382792.0949614644
1778,354687.5911478996
1779,262778.63097833097
1780,895872.5673673898
1781,295307.020948261
1782,700575.1131893098
1783,729079.0889160037
1784,512753.74382814765
1785,611206.1408285648
1786,626668.4843390435
1787,363824.7866140753
1788,396742.17123928666
1789,1174463.8635830134
1790,257507.4601407051
1791,997764.48945719
1792,1179659.3990544677
1793,272698.42158155143
1794,476504.0625706017
1795,434183.30837726593
1796,417209.2339050472
1797,517861.5597411543
1798,271888.28970603645
1799,669922.8486987352
1800,229054.75075142086
1801,414531.2212885767
1802,216002.72818885744
1803,346779.47932489216
1804,201152.2861393094
1805,465897.1874177754
1806,614483.6378688812
1807,412962.8365011513
1808,292264.17919558287
1809,966573.5702858716
1810,240433.95694579184
1811,439467.4321016669
1812,817955.0792704374
1813,231863.227524966
1814,718095.969482556
1815,479876.97081671655
1816,581867.7963581979
1817,279861.8873926699
1818,432810.41682486236
1819,384602.38377681375
1820,312884.6135620773
1821,390557.46124464273
1822,538173.9293389916
1823,416466.52558252215
1824,868345.1126832068
1825,265959.2192135155
1826,451633.27479596436
1827,404467.47676332295
1828,478780.509611845
1829,232233.97868867218
1830,429082.3363787532
1831,652731.4347289205
1832,278390.62429608405
1833,745516.8621116579
1834,220969.1482694894
1835,543277.0765039623
1836,569518.466763258
1837,972531.511028707
1838,697136.8450085968
1839,501587.7322088629
1840,1124034.2225676924
1841,788257.9892559648
1842,228322.52418990433
1843,498891.3088706136
1844,284520.7923581898
1845,832249.6202806234
1846,181380.01190963387
1847,622026.2153555751
1848,217629.71862897277
1849,153003.01268309355
1850,376691.4905153513
1851,441885.2379631251
1852,444281.7422323823
1853,128791.93550691009
1854,457192.0490331799
1855,966182.2231675833
1856,272613.45118144155
1857,303418.38580173254
1858,510202.0942944735
1859,620089.3480355293
1860,394597.94424654543
1861,334534.76744405925
1862,646435.3250124007
1863,514175.81265993416
1864,683255.5313704014
1865,795812.0539026409
1866,533816.5132312179
1867,524904.6493093073
1868,614889.765173316
1869,544718.2848112285
1870,220617.98387767375
1871,559018.3433725536
1872,392522.6761354804
1873,476278.1273724139
1874,419906.33520774543
1875,305464.6709752679
1876,648660.8885470331
1877,239676.6502724737
1878,332316.4534290731
1879,565975.3172816783
1880,498695.80555301905
1881,273965.6002808809
1882,641845.5257627517
1883,130088.39984385669
1884,281309.23727834225
1885,551811.3024055511
1886,272240.48130467534
1887,376554.1594030708
1888,224573.68746352196
1889,920608.8658312857
1890,148574.48419852555
1891,723968.3279272914
1892,796235.6384583861
1893,514001.5187486559
1894,122540.78665283322
1895,565111.9045618176
1896,405160.91533768177
1897,373095.1152959913
1898,210132.91913971305
1899,215775.27853289247
1900,527731.4162983894
1901,202047.89211392403
1902,237241.39895497262
1903,563316.1056869328
1904,703042.0704984218
1905,919372.6586045325
1906,291609.8697106391
1907,858601.4420489669
1908,1010050.3254198879
1909,986885.2696366906
1910,179923.76633526385
1911,350060.9535344988
1912,155765.51503443718
1913,739381.1174844056
1914,646492.3298728019
1915,340405.66836205125
1916,796137.5924755037
1917,395573.37990252674
1918,164323.147439301
1919,286754.89497739077
1920,234720.3780578375
1921,651832.5104947835
1922,485312.04177440703
1923,674949.7682092786
1924,602703.9711706489
1925,530274.6910299063
1926,280379.3194080889
1927,547156.0664549768
1928,960393.7862372398
1929,689079.700981915
1930,418740.4506236613
1931,102932.42106120288
1932,310284.5236737579
1933,1468507.5262525082
1934,474422.89711499214
1935,587493.4805941433
1936,253013.1736137569
1937,768818.8422811478
1938,477180.5304156393
1939,246059.03846615553
1940,250745.0959163308
1941,137703.5346160531
1942,591269.9331356287
1943,405760.3178343028
1944,3335411.196782604
1945,213109.2953593433
1946,218434.06075191498
1947,224846.85712261498
1948,334325.5836851299
1949,289601.91771021485
1950,160595.04608047009
1951,962637.029257074
1952,608271.1723253429
1953,689753.375390768
1954,348680.97907446325
1955,618772.8934319913
1956,480663.9547186941
1957,906615.1485210806
1958,477947.6545894146
1959,496265.4556233585
1960,1804708.5836969018
1961,402047.98176316917
1962,806367.1077677906
1963,459275.17120058835
1964,724188.6097954959
1965,497152.1778656244
1966,187759.58944536746
1967,637160.995482862
1968,186944.72458589077
1969,309176.9635332674
1970,423143.87786334753
1971,375259.36390410364
1972,249840.58541163802
1973,484855.3303028941
1974,137537.60260915756
1975,151928.2654594183
1976,658381.7494286597
1977,1970395.4849029928
1978,237568.17673511803
1979,221151.47547121346
1980,475612.04910571873
1981,331091.79962950945
1982,393717.87580657005
1983,515641.5355555862
1984,306931.96029400826
1985,453615.150372833
1986,801111.9695922732
1987,803121.7406235635
1988,726005.8960673511
1989,591675.6275516748
1990,845778.6811913699
1991,401610.8476524502
1992,417686.73207472265
1993,1195625.7754818052
1994,247912.2931586802
1995,546542.5408290327
1996,312659.4720155597
1997,277075.11712649465
1998,609516.7354537845
1999,209922.56436613202
2000,650617.2306243181
2001,496816.86950841546
2002,316270.3169198185
2003,386065.9647786319
2004,1038434.7097629309
2005,531315.2345044017
2006,531635.9043596089
2007,549947.4390548021
2008,795608.4525518566
2009,607720.3042658418
2010,526903.9925538301
2011,241539.26303701103
2012,419524.297979787
2013,472469.0665092468
2014,926148.4752194881
2015,259732.97094973922
2016,717658.8048072755
2017,214486.6268146038
2018,281500.6970548481
2019,662745.9326663911
2020,555712.91436553
2021,400343.71899589896
2022,455383.63391047716
2023,815339.8933045566
2024,1281627.1855772436
2025,463942.49635724723
2026,433246.90914827585
2027,495039.0977046788
2028,362573.0600678474
2029,172251.41641394794
2030,266993.0779148042
2031,281090.60106034577
2032,1855614.8970193863
2033,642698.4984411597
2034,1256429.7939012349
2035,529703.6095122546
2036,271434.9659701139
2037,555333.2975863367
2038,762948.8299846947
2039,275591.2576108724
2040,396060.5513859093
2041,538601.8909136057
2042,490918.6512297243
2043,755156.413050741
2044,730474.0184392929
2045,374583.55508081615
2046,231311.94756644964
2047,174699.20051975548
2048,1072524.5492717624
2049,812394.4350981563
2050,978940.7954131514
2051,528723.3771763146
2052,966359.243277669
2053,915059.5994977057
2054,789311.1924773306
2055,572141.5641147494
2056,808071.8428159803
2057,990934.1813121438
2058,677454.2798113525
2059,1511522.0368344188
2060,1431288.544032514
2061,641793.4972604215
2062,417566.33927458525
2063,344674.3305812776
2064,579376.9415576607
2065,469939.3319911361
2066,134372.9903666824
2067,903434.98497352
2068,598135.4726366997
2069,230780.06615261734
2070,272758.7669633627
2071,403684.44087280333
2072,632042.8222221136
2073,753857.9976630807
2074,322004.8573871851
2075,868871.750363186
2076,342057.3801933527
2077,312026.91763427854
2078,747415.2219479531
2079,1038770.7668148428
2080,1031488.1850532293
2081,349930.76031029224
2082,486753.31958702207
2083,408363.51029516757
2084,812977.3208827972
2085,556419.6559221
2086,1067204.5327255577
2087,413141.79857473075
2088,675984.7487522215
2089,479210.50592656434
2090,1289341.1115574986
2091,309338.6088952124
2092,309571.68292199075
2093,1125868.27593261
2094,188913.4822280556
2095,1481167.439322263
2096,524253.810600996
2097,318940.14180220664
2098,236408.11723464727
2099,435051.24687565863
2100,507571.00387737155
2101,335224.0025077164
2102,266345.4659252763
2103,414714.86887454987
2104,471451.89359009266
2105,495838.23995515704
2106,400156.3312730044
2107,307213.24267295003
2108,268526.7414095849
2109,513671.4088033438
2110,388183.0598473847
2111,402239.1341612339
2112,601845.4130848348
2113,823896.1355686784
2114,597492.9162276089
2115,1058709.0689383894
2116,238956.16828933358
2117,463292.7069118023
2118,529369.0625069588
2119,501556.14999353886
2120,587866.3564600348
2121,425176.2634925842
2122,422737.63030448556
2123,212385.24286295474
2124,1750491.22551167
2125,852875.3048602194
2126,330092.5145186782
2127,560777.5348867923
2128,602106.2512007356
2129,273889.05189184844
2130,224411.00141699612
2131,391318.40386906266
2132,391718.86509776115
2133,574766.6323120743
2134,345565.8054459393
2135,490413.99366654456
2136,806407.1724977195
2137,499167.82095882297
2138,461834.27610847354
2139,695397.8418883532
2140,698070.6826484948
2141,271847.22363859415
2142,222746.84413315356
2143,156927.1672642529
2144,1170121.0336022973
2145,394935.0483455658
2146,442724.7646096647
2147,317074.5629197657
2148,764964.6329368949
2149,796151.5493366867
2150,395975.1682251543
2151,1055504.565005213
2152,621322.1058609933
2153,127533.41274216771
2154,302924.74185083807
2155,502872.4131253809
2156,163809.0829129517
2157,238002.00635877252
2158,503447.10519726574
2159,503719.8878483474
2160,499871.20383760333
2161,169757.85110123456
2162,1005408.4200978577
2163,285844.4959689081
2164,262936.7452981472
2165,510986.95214661956
2166,44294.29303184152
2167,232938.06127993762
2168,111085.20972916484
2169,486457.49284397066
2170,247461.75006489456
2171,209708.9783810079
2172,513821.4607042968
2173,626175.4432908297
2174,452301.11000332236
2175,211223.42076078057
2176,292908.1003946364
2177,279162.4397226274
2178,581718.0324314088
2179,393066.29996551573
2180,259840.85107395053
2181,364858.9828610122
2182,1641462.2297398597
2183,634274.7543667108
2184,177534.24855645
2185,561433.1128948331
2186,427372.97618725896
2187,482060.67955955863
2188,152613.56762747467
2189,531617.957935363
2190,649872.7048712373
2191,547827.9309830964
2192,687285.6792609692
2193,626969.062041536
2194,580957.9646742046
2195,257671.38854020834
2196,894970.3762686104
2197,532659.4698534161
2198,284554.84375333786
2199,582680.6887711138
2200,1921141.0655121207
2201,365923.57911890745
2202,434621.7780377865
2203,325721.12248419225
2204,546941.1194915622
2205,146038.64675463736
2206,702398.5515784174
2207,457415.98808309436
2208,705697.9067265242
2209,1417818.4681911021
2210,432670.6911803186
2211,336211.24373281
2212,929922.0364383012
2213,604300.4468316734
2214,548651.1202001572
2215,507510.5313426554
2216,357582.38920240104
2217,771531.2290528417
2218,421858.89354136586
2219,383074.40592712164
2220,288173.930493623
2221,625203.4962565899
2222,981815.6037089974
2223,377467.85101503134
2224,634501.6060093343
2225,457607.30923084915
2226,451934.6281507164
2227,299587.6811582446
2228,800586.2467130274
2229,320201.3252520114
2230,535604.7782650888
2231,1192871.920576781
2232,1900279.8763480484
2233,344882.53731030226
2234,483972.1528712362
2235,397289.79889051616
2236,489923.00975872576
2237,290910.994840011
2238,476585.3915604055
2239,908430.905185163
2240,1178136.7045473605
2241,1383582.9821339995
2242,232588.4274033308
2243,239615.66957107186
2244,469428.2008674145
2245,683739.8900159895
2246,760078.3445742428
2247,168005.43234929442
2248,873773.8948488533
2249,606860.423761487
2250,660201.2403338403
2251,1297903.81746763
2252,743840.8413245678
2253,276441.53090527654
2254,486281.2470971048
2255,706653.64916417
2256,255624.34899257123
2257,479700.4095341563
2258,362132.3127487153
2259,379178.5443558097
2260,602966.2626287341
2261,483216.67549575865
2262,333528.9016985893
2263,290404.49649342895
2264,504478.37415747344
2265,463083.5057839304
2266,590198.829100132
2267,586696.3752942681
2268,247336.3018219471
2269,1506698.3240776658
2270,131697.49196760356
2271,196273.713758111
2272,518263.1743041128
2273,1073489.6593422443
2274,429262.2783501595
2275,1905879.8352693915
2276,475073.197706759
2277,493995.2435401827
2278,615540.1785911471
2279,892873.692423284
2280,619926.8925702423
2281,322043.3167204857
2282,254208.42695109546
2283,222913.80066871643
2284,201258.97089621425
2285,466440.72260546684
2286,1096206.5543958396
2287,590286.2569820732
2288,694284.810283944
2289,880036.7263736725
2290,646832.7243421525
2291,257402.99807195365
2292,389960.6913639009
2293,295817.12280640006
2294,408977.0215205252
2295,278525.77862140536
2296,289864.9941407889
2297,1459470.6478334218
2298,198041.60991460085
2299,975524.4613556713
2300,687362.8043528497
2301,243390.3495015353
2302,792988.1032940745
2303,645292.459945932
2304,602089.3020171821
2305,913468.4894710481
2306,487899.921908319
2307,890307.4304121286
2308,1448958.6699775755
2309,1358815.1546388865
2310,256907.08640024066
2311,350085.8710782975
2312,724681.1187722385
2313,194617.59287674725
2314,850826.3004679531
2315,672746.4841846526
2316,573745.4088970125
2317,581355.4986556172
2318,331642.0649061501
2319,807879.5648974031
2320,659073.1697009504
2321,525662.9627718478
2322,291441.1066657007
2323,511201.12505349517
2324,687887.3557570577
2325,373515.9154063761
2326,196942.1867250204
2327,354846.3645810038
2328,315029.8213863522
2329,464712.0571298599
2330,316680.2301288247
2331,1474338.557340026
2332,450379.3733329028
2333,211666.67433570325
2334,576617.8393305093
2335,737753.2140623033
2336,330072.14254006743
2337,722243.4351436794
2338,448033.9944974333
2339,412726.4368021339
2340,295446.8895357549
2341,440717.4429637641
2342,363668.57494956255
2343,271614.87484785914
2344,1863874.479939267
2345,1051093.284481898
2346,641239.7308519036
2347,92753.17433816195
2348,105493.70475235581
2349,216858.11692273617
2350,661276.0139062852
2351,680886.4280323684
2352,386140.401721701
2353,689351.2714063972
2354,207433.93122291565
2355,518739.17702817917
2356,320567.58631007373
2357,307926.31297802925
2358,401736.55797453225
2359,624513.6652187705
2360,520800.39620296657
2361,782377.4092876166
2362,490086.9439178258
2363,149321.43503978848
2364,420530.5521596074
2365,510316.96350358427
2366,212401.60556048155
2367,279503.8582610041
2368,577072.0038033575
2369,372646.0781555921
2370,215231.83777171373
2371,223443.0089287609
2372,293082.54515978694
2373,351318.0977407694
2374,245665.90038113296
2375,657282.060530752
2376,325493.6670922637
2377,553333.2048191279
2378,257381.62135894597
2379,428390.39293424785
2380,1170808.5833818316
2381,551857.0803259164
2382,468889.79803568125
2383,365083.02398240566
2384,444553.7446838021
2385,907575.2129642665
2386,285964.64188964665
2387,850157.8760855198
2388,381049.98037189245
2389,392638.96635994315
2390,612340.8467822671
2391,1752143.636215806
2392,524601.397524476
2393,462391.4696159065
2394,263785.952763021
2395,941808.0474168956
2396,331211.39400565624
2397,445451.95878221095
2398,502157.1314370185
2399,954024.1458284855
2400,288589.7828193456
2401,176934.14545708895
2402,1498570.8706860095
2403,283034.74812069535
2404,296693.44709195197
2405,523380.99324798584
2406,402724.93691538274
2407,424537.00342451036
2408,539168.9989130795
2409,710187.9046315551
2410,473150.4869800955
2411,86660.44155421853
2412,421680.2027540058
2413,323486.51457449794
2414,714912.7061356902
2415,978467.4561546743
2416,754515.9751899391
2417,566134.1825872362
2418,463429.12432953715
2419,967231.6461986005
2420,291333.5911809057
2421,231370.93130254745
2422,702362.9532208741
2423,416009.3563684225
2424,1162835.509003073
2425,356502.1604625881
2426,311958.9039710164
2427,522837.2974960506
2428,674517.7321283519
2429,1596171.2323827595
2430,678480.5943783522
2431,591729.0467542708
2432,176727.8807465434
2433,707498.088997513
2434,722450.2174089849
2435,286887.54423464835
2436,597876.3006046116
2437,382918.0166194141
2438,785956.2776220143
2439,217947.49096012115
2440,695113.7336047441
2441,930000.2482154965
2442,484239.6065745801
2443,691500.5656525344
2444,533963.1290877908
2445,379719.1287140399
2446,301477.4468278736
2447,343777.3899924308
2448,181267.32835450768
2449,615916.032622695
2450,193242.25523784757
2451,1099966.7681753933
2452,205843.4846431613
2453,1504587.3353921175
2454,397281.8303128183
2455,325034.03529544175
2456,208603.91274864972
2457,881890.7616449296
2458,535564.8158536255
2459,373210.1099231988
2460,289327.2902215123
2461,814972.771730572
2462,872775.4914751649
2463,522102.44418402016
2464,2263328.1972506642
2465,304266.071050629
2466,233794.05443145335
2467,699913.2047606409
2468,489808.3484379053
2469,358852.0358377248
2470,700475.4165345877
2471,74138.55861736834
2472,607785.4548668861
2473,518587.9858690202
2474,291801.56550112367
2475,618012.9849732071
2476,545264.1301219165
2477,305564.7904277146
2478,563082.9957893044
2479,265468.37599661946
2480,256988.32403172553
2481,692931.7604162991
2482,154251.42160600424
2483,387804.0142123103
2484,127675.1975850761
2485,438461.4322064966
2486,401588.8554569185
2487,386452.4848165661
2488,338024.18135641515
2489,474232.8325457126
2490,1594715.367823407
2491,919459.2417825907
2492,127438.54227419198
2493,600246.1013829112
2494,461769.6242444217
2495,238190.8979178518
2496,379087.3999747783
2497,323548.8445439935
2498,409173.1824607551
2499,294062.7247953862
2500,569982.0415429324
2501,423594.23071455956
2502,789003.6875850558
2503,623010.7365484685
2504,246150.92891211808
2505,908650.6096387506
2506,574859.5283142477
2507,473567.13632678986
2508,452820.8929858655
2509,1454942.4500222802
2510,386367.39000838995
2511,653522.6089657247
2512,434349.4888956696
2513,1457443.924815625
2514,738055.3820402622
2515,1856843.631700039
2516,374966.578009665
2517,341945.1928779632
2518,1356321.5301892608
2519,498232.56277005374
2520,394419.4794523716
2521,637205.8577877581
2522,384527.37798184156
2523,215303.64920681715
2524,997703.4034203738
2525,711953.7077632695
2526,483747.31464904547
2527,507714.48810850084
2528,351923.09252655506
2529,931077.2114601433
2530,377607.7692513168
2531,222616.81943133473
2532,525942.089728117
2533,454777.20523160696
2534,165916.00544777513
2535,767919.4648768008
2536,1131479.1595710218
2537,296051.21957209706
2538,485083.2038475573
2539,563274.0778054595
2540,249902.2635254115
2541,602164.9082414806
2542,326103.8040264845
2543,207145.08180089295
2544,174343.90933400393
2545,606687.3454144895
2546,375594.2136606723
2547,460362.6429198086
2548,795327.6178801209
2549,352418.6244625896
2550,255027.0776733756
2551,329874.25475274026
2552,633935.1049335897
2553,590633.6236103773
2554,336466.2803491503
2555,1451522.5092106313
2556,338705.78823044896
2557,786109.4191700518
2558,531427.8194888234
2559,1053920.9306160659
2560,656386.0711486936
2561,629913.7727977782
2562,885233.6035684943
2563,963096.2020744383
2564,601546.5784966648
2565,351288.0130549073
2566,1024791.1988453269
2567,726926.1627229154
2568,192682.5168979466
2569,197193.7811075151
2570,1926853.5208060294
2571,674334.8433387578
2572,271406.542367056
2573,1146540.5925159454
2574,271680.34522378445
2575,660430.9646747261
2576,186484.76130779088
2577,637287.2891565561
2578,266671.30083313584
2579,647983.8779681772
2580,829928.4784228951
2581,143613.53188988566
2582,349413.1224962771
2583,562262.3175954819
2584,737978.2416312546
2585,630298.4809191376
2586,588307.2963278294
2587,627219.357606411
2588,427311.51803319156
2589,449678.6407934278
2590,554047.080432713
2591,348197.65923541784
2592,363663.732786268
2593,312560.5662239343
2594,435035.4159694165
2595,367355.6387114525
2596,275426.22354632616
2597,864289.6427437067
2598,195177.33554291725
2599,210464.65002442896
2600,381236.1486917883
2601,499215.2749836445
2602,525221.4629982412
2603,1191807.600249797
2604,97201.1719122678
2605,395268.86450472474
2606,685851.5504474044
2607,665083.2307786345
2608,580181.7546595037
2609,228609.05237659812
2610,682054.4413763881
2611,358002.77968508005
2612,365735.10520781577
2613,366606.2134733647
2614,359669.4392167181
2615,387118.8955216408
2616,516361.81877091527
2617,220001.11870338023
2618,567581.1739303172
2619,847961.7579210252
2620,387199.95687815547
2621,434293.18453398347
2622,523273.325530231
2623,587758.2158234119
2624,205376.06022837758
2625,320165.65194505453
2626,962682.1843343675
2627,181819.80512361228
2628,664966.3287813663
2629,1084056.0735488832
2630,865851.7901139855
2631,479736.7294947505
2632,278442.1315046251
2633,1056394.5371554196
2634,790440.8559537828
